dummyCell,vep,log10_boutNo,log10_boutLength,center,std_nHouse,std_fieldContention,std_regionalPop,std_localCatchmentQuality,std_catchmentRelToRegion,greatkiva,plaza,oversizepit,greathouse,multiwalls,encwall,towers,reservoir
15603,14,0,1.2041199826559248,0,0.20664206172013017,-0.6894881033863585,-0.5446403580883591,0.48939169412798383,0.4389969966034437,1,0,1,1,0,0,1,0
15608,11,0,0.9030899869919435,0,-0.2269617118210826,-0.8571692592674853,-1.1398708459116187,-1.155738892289106,-1.0464244431469933,1,0,0,0,0,0,1,0
15644,9,0,1.0791812460476249,1,-0.2269617118210826,-0.5457613983453927,-1.0276350903440212,-1.6857750205860198,-1.7669507020237756,1,1,0,0,0,0,1,0
15644,15,0.3010299956639812,1.7708520116421442,1,0.9299172450854033,1.7059569806297386,-0.20616528057826156,-0.9851144993722569,-0.9971055839754674,1,1,0,1,0,0,1,1
15644,18,0.47712125471966244,1.7403626894942439,1,0.5189400176635038,1.394549119707646,0.8584640607583708,-1.1641407206728336,-1.3349031586765021,0,1,1,0,1,1,1,0
15930,16,0,1.6532125137753437,0,-0.2269617118210826,1.7059569806297386,1.2621112004545736,0.2513475288913392,0.11649420904081614,1,1,1,1,0,1,1,1
15962,9,0,1,0,-0.2269617118210826,-0.7373970050666805,-1.1297942975666162,0.4990675027567894,0.39345303754878763,1,1,0,0,0,0,0,0
16012,12,0,1.3617278360175928,0,-0.2269617118210826,-1.4560305302715095,-1.1654231316066739,0.7162809593648695,0.903108311549822,1,0,1,0,0,0,1,0
16012,18,0.47712125471966244,1.0413926851582251,0,-0.2269617118210826,1.298731316347002,1.2037453638544793,0.9096657006416531,0.894038532813085,1,1,1,1,1,1,1,1
16026,9,0,1.7781512503836436,0,-0.2269617118210826,-0.21039908658313908,-1.068347683654979,1.0178129183526228,0.97837703620571,1,1,1,0,0,0,1,0
16026,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,0.9462759702358936,1.0555452094722058,1,0,1,1,0,0,1,0
16056,7,0,1.3010299956639813,0,-0.2269617118210826,-1.072759316828934,-0.985696887950569,0.30909497986315676,0.3351506788864726,0,0,0,0,0,0,1,0
16056,17,0.3010299956639812,1,0,-0.2269617118210826,-0.5457613983453927,0.3330879863966992,0.6759127822064742,0.473626397503985,1,1,1,1,0,1,1,1
16088,9,0,1.5314789170422551,0,-0.2269617118210826,-0.6655336525461976,-1.2484473152985274,0.19626644674161087,0.17704474899856504,1,1,1,0,0,0,1,0
16088,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,0.19707129271727533,0.3157267022933691,0,1,0,1,0,0,1,1
16123,16,0,1.1760912590556813,0,-0.2269617118210826,0.41241663526104616,1.6343107034678772,-0.27555092124448555,-0.21670309028582593,1,1,1,1,1,1,1,0
16237,7,0,1.146128035678238,0,-0.2269617118210826,-1.1925315710297388,-0.9177391510393159,0.8673242885362911,0.8657528621984156,0,1,1,0,0,0,1,0
16237,16,0.6020599913279624,1.7481880270062005,0,-0.04375777826346488,1.7059569806297386,1.2295178190711924,0.8594246672668376,0.7594149028444576,1,1,1,1,1,1,1,0
16239,6,0,1.255272505103306,0,-0.2269617118210826,-1.2404404727100609,-1.0026645656633213,0.7186666879631577,0.7763944141480968,0,0,1,0,0,0,1,0
16286,11,0,1.3424226808222062,1,0.06682055503473906,-0.8092603575871634,-1.188169612525313,-2.243365634860237,-2.1420702828385667,0,0,0,0,0,0,1,1
16286,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-2.142518426585917,-1.9945522181193103,0,1,0,1,0,0,1,1
16356,6,0,1.414973347970818,0,0.023297256241284075,-0.9050781609478072,-0.7414434784176361,0.7973024203440231,0.8269187161695475,0,0,0,0,0,0,1,0
16356,11,0.3010299956639812,1,0,-0.2269617118210826,-1.4560305302715095,-1.5299592237175255,0.7200472152167544,0.7511618410595317,0,0,0,0,0,0,1,0
16356,15,0.47712125471966244,1.5185139398778875,0,0.1705084139250291,1.2747768655068412,-0.7679952023047347,0.7841851955974212,0.8821869975444258,0,1,0,0,0,0,1,1
16356,17,0.6020599913279624,1.7708520116421442,0,0.22350443069117742,1.7059569806297386,1.179813077085659,0.8248917443156082,0.7237736472865907,0,0,0,0,0,0,1,1
16399,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,-1.6709773593627033,-1.5039892966365929,0,0,0,0,0,0,1,0
16420,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,0.8262854754939498,0.9619873823076306,1,0,1,1,1,0,1,0
16529,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-1.1603542581189101,-1.0246927782044442,1,1,1,1,1,0,1,1
16555,14,0,0.9030899869919435,0,-0.2269617118210826,-0.9290326117879683,-0.5253370427095758,0.8758099008079266,0.8086046235155016,1,0,0,1,0,0,1,0
16573,6,0,1.3010299956639813,0,-0.2269617118210826,-1.2164860218698998,-1.2534078007324312,-1.8800979524058792,-2.090445687762109,0,0,0,0,0,0,1,0
16573,6,0.3010299956639812,0.8450980400142568,0,-0.2269617118210826,-1.1925315710297388,-0.9071159015016531,-1.8800979524058792,-1.9216275914977456,0,0,0,0,0,0,1,0
16573,7,0.47712125471966244,0.9542425094393249,0,-0.2269617118210826,-1.2643949235502219,-0.884934172783057,-1.9194060603906844,-1.820211508384055,0,0,0,0,0,0,1,0
16573,12,0.6020599913279624,1.2304489213782739,0,-0.2269617118210826,-1.4560305302715095,-1.1381122944456399,-1.9528907405382734,-1.7640064210956283,1,0,0,0,0,0,1,0
16573,14,0.6989700043360189,1.6532125137753437,0,-0.2269617118210826,0.41241663526104616,0.6606240419230532,-1.8472340913991558,-1.7405523796679276,0,1,0,0,0,0,1,1
16581,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,0.7982642306717173,0.9093877874817508,1,0,0,1,0,1,1,0
16610,16,0,1.662757831681574,0,0.23047489324455864,1.7059569806297386,1.2312869329454468,0.529262031508531,0.39384532682986517,1,1,1,1,1,1,1,1
16625,14,0,1.5314789170422551,0,-0.2269617118210826,0.41241663526104616,0.9492669798958392,0.5817810204606039,0.6800688480703928,0,1,0,0,0,0,1,1
16625,19,0.3010299956639812,1.1760912590556813,0,-0.2269617118210826,2.448544956674729,1.3506243783424805,0.7571190911367903,0.7895977576615759,0,1,0,0,0,0,1,0
16719,6,0,1.568201724066995,0,0.33881514181273675,-1.144622669349417,-1.0504988483623137,0.037582460410976806,0.06705926802105061,0,0,0,0,0,0,1,0
16719,14,0.3010299956639812,0.9030899869919435,0,-0.2269617118210826,-0.6415792017060366,-0.6362856533813287,0.19410075812606872,0.17485735840299135,1,0,0,1,0,0,1,0
16719,16,0.47712125471966244,1.380211241711606,0,0.4118811811963043,0.41241663526104616,1.4694273193345548,-0.030835597312292157,0.007506298167857903,1,1,1,1,0,1,1,1
16719,17,0.6020599913279624,1.3617278360175928,0,0.3105262991310458,0.029145421818470626,0.4524442170938132,0.49428880327252883,0.33118710460438766,1,1,1,1,0,1,1,1
16731,13,0,0.9030899869919435,0,-0.2269617118210826,-0.42598914414458783,1.1836552455916307,0.40039882238398783,0.5352616866322369,0,0,0,0,0,1,1,0
16731,14,0.3010299956639812,1.3222192947339193,0,0.08017429443727647,0.3884621844208852,-0.18344653965579855,0.008211198477573827,-0.027575228441276457,1,0,1,1,0,0,1,0
16743,9,0,1.568201724066995,0,-0.2269617118210826,-0.306216889943783,-1.0968185891288844,0.04916626200199124,0.015125028570945527,1,1,0,0,0,0,0,0
16744,8,0,1.5314789170422551,1,3.019904640052999,0.36450773358072425,-1.1823440508423064,0.8204645373331331,0.61219513919892,1,1,1,0,0,0,1,0
16744,9,0.3010299956639812,1.505149978319906,1,0.6851391552491959,-0.21039908658313908,-0.9030138258713019,0.7943478690186376,0.732564357152481,1,1,1,0,0,0,1,0
16744,14,0.47712125471966244,1.5563025007672873,1,5.135466937987024,0.41241663526104616,0.4355867513824712,0.295682240838954,0.331495844502784,1,0,1,1,0,0,1,0
16744,17,0.6020599913279624,1.6232492903979006,1,2.544405042324111,-0.18644463574297812,0.4873605724695843,0.8248466182354183,0.5139942355451383,1,1,1,1,1,1,1,1
16748,13,0,1.1139433523068367,0,0.47506344534088096,-0.42598914414458783,0.9418125487465475,0.7790519141125489,0.9361708548922292,0,0,0,0,0,1,1,0
16805,6,0,1.7160033436347992,0,1.0247623891563808,-0.9050781609478072,-0.8992680262416011,-1.6258200660247581,-1.556725327477038,0,0,0,0,0,0,1,0
16805,7,0.3010299956639812,1.3010299956639813,0,-0.2269617118210826,-1.072759316828934,-0.985696887950569,-1.7079151281111191,-1.6565899653236291,0,0,0,0,0,0,1,0
16808,17,0,1.8864907251724818,0,-0.2269617118210826,1.7059569806297386,0.8617009549402548,0.8120538735276768,0.7271499206502509,1,1,1,1,1,1,1,0
16813,14,0,1.505149978319906,0,0.38731030069563555,0.41241663526104616,1.0099704324834444,0.6814870197133517,0.7940735823304098,1,0,1,1,1,0,1,1
16876,14,0,1.591064607026499,0,0.08017429443727647,0.41241663526104616,0.7577127647562224,0.4103776149914951,0.5356650290541614,0,1,0,0,0,0,1,1
16886,14,0,0.9542425094393249,0,-0.2269617118210826,-0.6894881033863585,-0.6185615861817969,-1.4064150949899867,-1.4488550618594083,0,0,0,0,0,0,0,0
16930,9,0,0.9030899869919435,1,-0.2269617118210826,-0.6655336525461976,-1.0408590694331765,0.5748520052072099,0.45787931189726344,1,1,1,0,0,0,1,0
16930,17,0.3010299956639812,1.8195439355418688,1,3.2294643884595553,1.6820025297895775,1.1037656284732345,0.6077954525965108,0.4984996963294906,1,1,1,1,1,1,1,1
16944,18,0,1.591064607026499,0,-0.2269617118210826,-0.42598914414458783,0.5128984204447115,0.1685733593396548,-0.14493398024881138,1,1,1,1,1,1,1,1
17016,11,0,1.2304489213782739,0,-0.2269617118210826,-0.8092603575871634,-0.9660939874098964,0.9599980106170626,0.9885386800586999,1,0,1,0,0,0,0,0
17046,6,0,1.6812412373755872,1,1.3275225647518372,-0.9050781609478072,-1.0660290849734444,-0.5797483155316273,-0.5861119502433632,0,0,0,0,0,0,1,0
17046,7,0.3010299956639812,0.8450980400142568,1,-0.2269617118210826,-1.2643949235502219,-0.8923680494346946,-0.8473180067268743,-0.7160532005644857,0,0,0,0,0,0,1,0
17046,8,0.47712125471966244,1.5185139398778875,1,0.8209140742368485,0.36450773358072425,-1.1813864530692355,-0.8737869606592813,-1.0298892771331913,1,1,0,0,0,0,1,0
17046,10,0.6020599913279624,1.6720978579357175,1,0.9375956452418623,-0.21039908658313908,-1.0282161501815563,-0.7729184710927409,-0.7470680568082245,1,1,0,0,0,0,1,0
17046,12,0.7781512503836436,1.3617278360175928,0,0.540878303824815,-1.4081216285911877,-1.4455923538001132,-0.6397338281039355,-0.2127538886515011,1,0,0,0,0,0,1,0
17053,14,0.3010299956639812,1.7160033436347992,0,0.23663980705945944,0.41241663526104616,0.4942648634060995,0.30028348343551853,0.3686157313979062,1,0,1,1,0,0,1,1
17053,17,0.47712125471966244,0.9542425094393249,0,-0.2269617118210826,-0.11458128322249521,0.4683191407821492,0.6615740831597394,0.47895413566085787,0,1,1,1,0,1,1,1
17053,19,0.6020599913279624,1.0413926851582251,0,-0.2269617118210826,2.448544956674729,1.404859704236417,0.5778516123084266,0.5632791798565643,1,1,1,1,1,1,1,1
17060,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,0.5098511042436064,0.6495173575156598,0,0,0,0,0,1,1,0
17071,6,0,1.5797835966168101,0,-0.2269617118210826,-0.9050781609478072,-0.8716036148171759,0.08675426918884854,0.17048377349457253,0,0,1,0,0,0,1,0
17113,15,0,1.1139433523068367,0,-0.2269617118210826,1.6820025297895775,-0.44260138326257376,0.6877423278533069,0.7098928849271883,1,1,1,1,1,1,1,0
17113,17,0.3010299956639812,1.5797835966168101,0,-0.2269617118210826,0.41241663526104616,1.2174817413894323,0.5792543459111534,0.5951774250541517,1,1,1,1,1,1,1,0
17150,17,0,0.9542425094393249,0,-0.2269617118210826,-0.06667238154217325,0.4872155756256666,-0.601595411353661,-0.7552645845996532,0,1,1,0,0,1,1,1
17172,6,0,1.0413926851582251,0,0.1825529631900629,-1.2164860218698998,-1.1459991313233628,-0.07460756244058446,-0.3220389438436566,0,0,0,0,0,0,1,0
17172,6,0.3010299956639812,1.0413926851582251,0,0.028984960060883344,-1.1925315710297388,-1.0239396727529257,-0.059878486734446554,-0.1265239529304405,0,0,0,0,0,0,1,0
17172,9,0.47712125471966244,1.0413926851582251,0,-0.17577237744468946,-0.21039908658313908,-0.4807071380805686,-0.08241134041355995,-0.10520843558987285,1,1,0,0,0,0,1,0
17172,17,0.6020599913279624,1.5185139398778875,0,-0.2269617118210826,0.41241663526104616,1.2852782045498594,-0.1731979186401161,-0.12260891492811085,1,0,0,1,0,0,1,1
17229,6,0,1.255272505103306,0,-0.2269617118210826,-1.2404404727100609,-1.0139226606943241,1.118021090779844,1.147834826378351,0,0,1,0,0,0,1,0
17229,6,0.3010299956639812,1.1760912590556813,0,-0.2269617118210826,-0.9050781609478072,-0.6478894285848705,0.9714549981942603,1.0398424753634177,0,0,1,0,0,0,1,0
17238,13,0,1.2304489213782739,0,-0.2269617118210826,-0.258307988263461,1.1248237056388857,0.6235121169692571,0.7617544047236791,0,1,0,0,0,0,1,0
17239,6,0,1.568201724066995,0,-0.2269617118210826,-0.9050781609478072,-0.8921787316931419,1.0457318569269938,1.1152921420816628,0,0,1,0,0,0,0,0
17290,8,0,1.591064607026499,1,-0.2269617118210826,0.36450773358072425,-1.09272301531996,-1.6295690948293033,-1.802521608649023,0,1,1,0,0,0,1,0
17290,11,0.3010299956639812,1.2041199826559248,1,-0.2269617118210826,-0.8092603575871634,-1.1764775553941504,-1.670112475467192,-1.5591344701911178,0,0,0,0,0,0,1,1
17290,14,0.47712125471966244,1.5797835966168101,1,0.5920676382012083,0.41241663526104616,0.8062266496043783,-1.3577227351057959,-1.2155263881775604,0,1,0,1,0,0,1,1
17290,17,0.6020599913279624,2.012837224705172,1,0.12742598770779323,1.7059569806297386,0.45469467106775807,-1.3962179559935335,-1.3986048127882478,1,1,0,1,0,0,1,1
17311,17,0.47712125471966244,1.863322860120456,0,-0.2269617118210826,1.7059569806297386,0.9145435818585127,0.16165881399054874,0.08266537737004657,1,1,1,1,0,1,1,1
17319,18,0,1.591064607026499,0,-0.2269617118210826,-0.42598914414458783,0.5128984204447115,0.1592947242898379,-0.1540963708974499,1,1,1,1,1,1,1,1
17363,11,0,1.2041199826559248,1,-0.2269617118210826,-0.8092603575871634,-1.1764775553941504,0.5863603192694798,0.6690688293675107,0,0,0,0,0,0,1,1
17363,13,0.3010299956639812,1.3617278360175928,0,0.08017429443727647,-0.258307988263461,0.8702200915000926,0.5600073370862617,0.7194586829837176,0,1,0,1,0,0,1,0
17388,6,0,1.3010299956639813,0,-0.2269617118210826,-1.2164860218698998,-1.2534078007324312,-1.3091235883566874,-1.5266245927746696,0,0,0,0,0,0,1,0
17388,6,0.3010299956639812,1.6901960800285136,0,1.6035688854787373,-0.9050781609478072,-0.883092489793232,-0.8812523937156941,-0.809433199620219,0,0,0,0,0,0,1,0
17388,6,0.47712125471966244,0.8450980400142568,0,-0.2269617118210826,-1.1925315710297388,-0.9071159015016531,-1.3091235883566874,-1.357806496510306,0,0,0,0,0,0,1,0
17388,7,0.6020599913279624,1.255272505103306,0,-0.032981076289487335,-1.2164860218698998,-0.9960005811606647,-1.3189007656146403,-1.2156134797630083,0,0,0,0,0,0,1,0
17388,18,0.6989700043360189,1.591064607026499,0,-0.2269617118210826,-0.09062683238233422,0.6133996367253994,-1.3449709894408377,-1.6378671518137586,0,0,1,1,1,1,1,0
17388,19,0.7781512503836436,1.505149978319906,0,-0.2269617118210826,2.448544956674729,1.2557607001911575,-1.2929079738628328,-1.238311638773962,0,1,1,0,1,1,1,0
17399,17,0,1.1760912590556813,0,-0.2269617118210826,0.0530998726586316,0.6438065902553234,1.2268165860150249,1.1195395638023804,1,0,1,1,0,1,1,1
17399,18,0.3010299956639812,1.568201724066995,0,-0.2269617118210826,1.1070957096257144,0.8924565120106929,0.96875116965735375,0.7597612126796499,1,1,1,1,1,1,1,1
17400,12,0,1.6232492903979006,0,-0.2269617118210826,-0.9050781609478072,-1.2003580763214092,-3.4366348938090225,-3.2501904910874795,1,0,0,0,0,0,1,1
17400,14,0.3010299956639812,1.5314789170422551,0,0.35220904283753734,0.41241663526104616,0.915749445720898,-2.865468032980815,-2.6987435571193648,0,1,0,0,0,0,1,1
17402,14,0.3010299956639812,1.5314789170422551,0,-0.2269617118210826,0.41241663526104616,0.9492669798958392,0.4571244128496977,0.5569739607585251,1,0,1,0,0,0,1,0
17402,18,0.47712125471966244,1.591064607026499,0,-0.2269617118210826,0.9633690045847485,0.835672548609364,0.5809410563002574,0.3400989236751981,1,1,1,1,1,1,1,1
17402,19,0.6020599913279624,1,0,-0.2269617118210826,1.8257292348305434,1.138388289949466,0.7976201456004592,0.9110056551458138,1,1,1,1,1,1,1,1
17407,6,0,1.414973347970818,0,0.11430051735487194,-1.2164860218698998,-1.332068086940816,-0.29546654840681047,-0.5103195050830287,0,0,0,0,0,0,1,0
17407,6,0.3010299956639812,1.1139433523068367,0,-0.2269617118210826,-1.1925315710297388,-1.0475887642207315,-0.2974574753713843,-0.36033618816063506,0,0,0,0,0,0,1,0
17421,17,0,1.8864907251724818,0,-0.2269617118210826,1.7059569806297386,0.8792126842238477,0.8968386314298017,0.8068007102274501,1,1,0,1,0,0,1,1
17437,6,0,1.146128035678238,0,-0.2269617118210826,-1.120668218509256,-0.8640233971694183,0.33957619599138816,0.49496747063086177,0,0,1,0,0,0,0,0
17437,14,0.3010299956639812,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,0.6156697417631606,0.729080875022499,1,1,1,1,1,0,1,1
17446,6,0,1.8808135922807914,0,-0.2269617118210826,-0.9050781609478072,-1.0432038047211483,-0.8851593918180577,-0.8970719878614548,0,0,0,0,0,0,1,0
17496,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,1.0160833706482884,1.1244780502737108,1,0,1,1,0,0,1,0
17500,6,0,1.0413926851582251,0,-0.2269617118210826,-1.2164860218698998,-1.1459991313233628,-0.939894752251775,-1.1764856608173073,0,0,0,0,0,0,1,0
17500,6,0.3010299956639812,1.0791812460476249,0,-0.2269617118210826,-0.9050781609478072,-0.6353920304918569,-0.98063173661026,-0.9046216592189007,0,0,0,0,0,0,1,0
17500,6,0.47712125471966244,1.0413926851582251,0,-0.2269617118210826,-1.1925315710297388,-1.0239396727529257,-0.939894752251775,-0.9955152171126451,0,0,0,0,0,0,1,0
17500,8,0.6020599913279624,1.7781512503836436,0,-0.2269617118210826,0.36450773358072425,-1.129328273089248,-1.048660741755213,-1.193094599994699,1,1,0,0,0,0,1,0
17500,10,0.6989700043360189,1.2304489213782739,0,-0.2269617118210826,-0.21039908658313908,-0.5645580693447392,-1.0304261420242293,-1.0393424700781586,1,1,0,0,0,0,1,0
17500,13,0.7781512503836436,1.0413926851582251,0,-0.2269617118210826,-0.42598914414458783,1.1397181036613424,-0.9352422119142911,-0.7781126185659072,0,1,0,1,0,0,1,0
17500,14,0.8450980400142568,1.1760912590556813,0,-0.2269617118210826,0.24473547937991938,-0.2889650776707221,-0.9963001903946955,-1.0185951473816814,0,1,0,1,0,0,1,1
17500,16,0.9030899869919435,1.6720978579357175,0,-0.2269617118210826,1.6820025297895775,1.2974082129572362,-0.9825472850764094,-1.0751890918374605,1,0,0,1,0,0,1,1
17521,6,0,1.3617278360175928,0,0.08017429443727647,-1.2164860218698998,-1.2933177836778589,-1.7888037685515856,-1.9975735281493021,0,0,0,0,0,0,1,0
17521,6,0.3010299956639812,1.2787536009528289,0,0.17231509631478414,-1.168577120189578,-0.9834929890354138,-1.7736467552021684,-1.8011514426511928,0,0,0,0,0,0,1,0
17521,10,0.47712125471966244,1.2787536009528289,0,0.018747093185604607,-0.21039908658313908,-0.6035499513949417,-1.8032821538969603,-1.802109187571439,1,1,0,0,0,0,1,0
17521,14,0.6020599913279624,0.9542425094393249,0,-0.2269617118210826,0.41241663526104616,0.3289459436875754,-1.7933226670886524,-1.7855823185598474,0,1,0,1,0,0,1,1
17521,16,0.6989700043360189,0.9030899869919435,0,-0.2269617118210826,0.41241663526104616,1.598886549316077,-1.8486399564562683,-1.7539568789230662,1,0,0,0,0,0,1,1
17521,17,0.7781512503836436,1.1760912590556813,0,-0.2269617118210826,0.07705432349879257,0.8092702963724188,-1.8013004739221399,-1.78292747697761,1,0,0,1,0,0,1,1
17588,10,0,1.3222192947339193,0,0.33146739046684304,-0.21039908658313908,-0.6459601086914102,0.2746326460048421,0.2500913930107851,1,1,1,0,0,0,1,0
17588,12,0.3010299956639812,1.3617278360175928,0,0.08017429443727647,-1.2164860218698998,-1.166542209812297,0.21001087231488438,0.38176234238148715,1,0,1,0,0,0,1,0
17588,14,0.47712125471966244,1.8260748027008264,0,0.09824111833482695,0.41241663526104616,-0.003899888327682949,0.3114161102482765,0.5020036065804284,1,0,1,1,0,0,1,0
17588,15,0.6020599913279624,1.255272505103306,0,-0.16230149997721746,1.7059569806297386,-0.3982108804337311,0.3553634845058724,0.3742761171731434,1,1,1,1,1,1,1,0
17588,17,0.6989700043360189,1.845098040014257,0,0.8631548174339383,0.41241663526104616,0.8543295187302092,0.18892558776212076,0.05739671435406181,1,1,1,1,1,1,1,1
17591,14,0,1.255272505103306,0,-0.16230149997721746,0.41241663526104616,0.7809104986878183,0.1563336677251501,0.2300146159827516,0,1,0,1,0,0,1,1
17591,18,0.3010299956639812,1.7403626894942439,0,0.233742297566456,0.0530998726586316,0.5631130582141602,0.07092077444064167,-0.179118910250323,1,1,1,1,1,1,1,1
17591,19,0.47712125471966244,1.5797835966168101,0,0.19830352761356843,2.448544956674729,1.257227464033093,0.11054283646644263,0.15195445615511027,1,1,1,1,1,1,1,1
17616,7,0,1.2787536009528289,0,0.44873750194730744,-1.2164860218698998,-1.0172571771822065,-0.9481045986474697,-0.8436200538518263,0,0,0,0,0,0,1,0
17616,12,0.3010299956639812,1.3617278360175928,0,0.08017429443727647,-1.2164860218698998,-1.166542209812297,-1.1213177130356746,-0.9328871200867811,1,0,0,0,0,0,1,1
17616,14,0.47712125471966244,1.6127838567197355,0,0.4311868730182584,0.41241663526104616,0.7152563079347346,-0.7706647393410977,-0.6430154938811725,0,1,0,1,0,0,1,1
17616,16,0.6020599913279624,0.9030899869919435,0,-0.2269617118210826,0.41241663526104616,1.598886549316077,-1.0635293983973564,-0.9786823265040393,1,0,0,0,0,0,1,1
17703,14,0,1.792391689498254,0,-0.2269617118210826,0.41241663526104616,0.2908592208118528,0.7679856555351425,0.8174632773323853,0,1,0,1,0,0,1,1
17703,16,0.3010299956639812,1.1139433523068367,0,-0.2269617118210826,0.07705432349879257,1.0187548849658015,0.8631432185202284,0.9232186171867764,1,1,0,1,0,0,1,1
17711,16,0.3010299956639812,1.255272505103306,0,-0.2269617118210826,1.6580480789494167,1.1935222058106312,-0.8721399421745707,-1.1330239430111142,1,0,1,1,0,1,1,1
17711,16,0.47712125471966244,0.9542425094393249,0,-0.2269617118210826,0.07705432349879257,1.0823093917128894,-1.152700385956228,-1.0518433107356178,1,0,1,1,0,1,1,1
17739,16,0,1.6532125137753437,0,-0.2269617118210826,1.7059569806297386,1.2621112004545736,0.84113051265957,0.6988882859919038,1,1,1,1,1,1,1,0
17780,14,0,1.2304489213782739,0,0.04604807151968101,0.0530998726586316,-0.40937922483170164,-0.18019753165174418,-0.233970079766446,1,0,1,1,0,0,1,0
17804,17,0,1.0413926851582251,0,-0.2269617118210826,-0.6894881033863585,0.25268875739013147,0.8580449546901161,0.6088340445885946,0,0,1,1,0,1,1,1
17804,18,0.3010299956639812,1.6812412373755872,0,-0.2269617118210826,1.322685767187163,0.8832811697119286,0.6660634046944792,0.4592932054490421,1,1,1,1,1,1,1,1
17821,12,0,0.9542425094393249,0,-0.2269617118210826,-1.4081216285911877,-1.4458801167672735,1.0862338177846007,1.5651878536569703,0,0,0,0,0,0,1,0
17867,8,0,1.591064607026499,0,-0.2269617118210826,0.36450773358072425,-1.084018185563365,0.8839842763945266,0.7074058759803196,1,1,1,0,0,0,1,0
17867,14,0.47712125471966244,1.1139433523068367,0,-0.2269617118210826,-0.282262439103622,-0.46966480517406556,0.6547657633939632,0.6065217810684661,1,0,1,1,1,0,1,0
17867,15,0.6020599913279624,1.3222192947339193,0,-0.2269617118210826,1.2029135129863582,-0.8512310252656619,0.865336145884354,1.0435661915335133,1,1,1,1,1,1,1,0
17867,16,0.6989700043360189,1.6901960800285136,0,-0.2269617118210826,1.7059569806297386,1.280386234108137,0.7008269265837428,0.5886570948771858,1,1,1,1,1,1,1,0
17882,14,0,1.4913616938342726,0,-0.2269617118210826,0.41241663526104616,1.0261416575603144,0.30938779276108913,0.42214404450441384,1,0,0,1,0,1,1,0
17888,11,0,1,0,-0.2269617118210826,-0.8092603575871634,-1.0616903953387102,-0.48143169089638294,-0.397607312071591,0,0,0,0,0,0,1,1
17888,12,0.3010299956639812,1.255272505103306,0,0.9045919954465561,-1.4081216285911877,-1.451322370777776,-0.733314233662674,-0.3001953805431094,1,0,0,0,0,0,1,0
17890,6,0,2.0253058652647704,1,4.239427313767765,-0.9050781609478072,-1.1138088243271753,0.24005808458028222,0.19282607825963752,0,0,1,0,0,0,1,0
17890,9,0.3010299956639812,1.3010299956639813,1,-0.2269617118210826,-0.3780802424642659,-0.9801700119146357,-0.14188939569866704,-0.21703352599645423,1,1,1,0,0,0,1,0
17890,14,0.47712125471966244,1.5185139398778875,1,1.8687898602947797,0.41241663526104616,0.4757614810504678,0.17365563931866987,0.21506195275967663,1,0,1,1,0,0,1,0
17890,16,0.6020599913279624,1.4471580313422192,0,-0.2269617118210826,1.1789590621461972,1.4446228130894112,-0.35861505461902554,-0.419404241063844,1,1,1,1,1,1,1,0
18026,14,0,1.5797835966168101,0,-0.2269617118210826,0.41241663526104616,0.8296412089835649,-0.3955164440298763,-0.2789229249446962,0,0,0,0,0,1,1,1
18026,15,0.3010299956639812,1.3010299956639813,0,-0.2269617118210826,-0.18644463574297812,-0.7219598447152045,-0.8272738427171508,-0.7168995747865564,0,1,0,0,0,0,1,1
18026,15,0.47712125471966244,1,0,-0.2269617118210826,1.6820025297895775,-0.4471856591030474,-0.825468678329432,-0.780584169025916,0,1,0,0,0,0,1,0
18026,17,0.6020599913279624,1.7558748556724915,0,-0.2269617118210826,0.41241663526104616,0.867095768480207,-0.829154321683835,-0.894649709662035,0,1,1,0,0,1,1,1
18035,11,0,0.9542425094393249,0,-0.2269617118210826,-1.4560305302715095,-1.5318253229591097,-1.206552971284911,-1.1590886980531188,0,0,0,0,0,0,1,0
18035,14,0.3010299956639812,1.505149978319906,0,0.33146739046684304,0.41241663526104616,1.0099704324834444,-0.6107418387558868,-0.4819660016354383,0,1,0,0,0,0,1,1
18035,16,0.47712125471966244,1.6020599913279623,0,-0.2269617118210826,1.7059569806297386,1.3299048598228689,-1.0129101596865187,-1.145622561311348,1,0,0,0,0,0,1,1
18058,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-0.41874617075764,-0.29237568974134737,0,1,0,0,0,0,1,1
18069,14,0,1.505149978319906,0,-0.2269617118210826,0.41241663526104616,1.0099704324834444,-0.6572533395671538,-0.5278947980369847,0,1,0,0,0,0,1,1
